transaction_id,user_id,approved_at,merchant_name,amount,category,subcategory,payment_method,status,is_recurring
C06202603016,U1006,2026-03-15T09:15:00,Office Cafe,5025,food,cafe,credit_card,approved,false
C07202603033,U1007,2026-03-15T19:30:00,Local Market,14163,food,groceries,credit_card,approved,false
C07202603020,U1007,2026-03-15T19:35:00,Book Mart,16297,shopping,book,credit_card,approved,false
C03202603041,U1003,2026-03-15T19:48:00,DeliveryY,18667,food,delivery,credit_card,approved,false
C03202603029,U1003,2026-03-15T20:31:00,DeliveryY,15624,food,delivery,credit_card,approved,false
C06202603034,U1006,2026-03-15T20:58:00,DeliveryX,27376,food,delivery,credit_card,approved,false
C08202603055,U1008,2026-03-15T21:00:00,Night Delivery,21993,food,delivery,credit_card,approved,false
C03202603024,U1003,2026-03-16T08:20:00,Bus Fare,1705,transport,public_transit,credit_card,approved,false
C05202603026,U1005,2026-03-16T11:04:00,Brunch Atelier,23892,food,dining,credit_card,approved,false
C05202603042,U1005,2026-03-16T11:04:00,Brunch Atelier,32649,food,dining,credit_card,approved,false
C06202603002,U1006,2026-03-16T12:31:00,Subway,8201,food,fastfood,credit_card,approved,false
C07202603017,U1007,2026-03-16T16:42:00,Cafe Lane,4354,food,cafe,credit_card,approved,false
C07202603007,U1007,2026-03-16T17:46:00,Book Mart,15269,shopping,book,credit_card,approved,false
C03202603035,U1003,2026-03-16T18:23:00,Book Mart,13161,shopping,book,credit_card,approved,false
C05202603009,U1005,2026-03-16T18:48:00,Canvas Market,41691,shopping,living,credit_card,approved,false
C03202603013,U1003,2026-03-16T18:53:00,Bus Fare,1784,transport,public_transit,credit_card,approved,false
C05202603028,U1005,2026-03-16T19:26:00,Photo Lab,13905,leisure,hobby,credit_card,approved,false
C07202603035,U1007,2026-03-16T19:26:00,Local Market,13939,food,groceries,credit_card,approved,false
C07202603014,U1007,2026-03-16T20:04:00,Online Class,26980,education,course,credit_card,approved,false
C08202603029,U1008,2026-03-16T21:35:00,Bar 45,72672,leisure,bar,credit_card,approved,false
C08202603020,U1008,2026-03-16T22:37:00,Taxi Go,12211,transport,taxi,credit_card,approved,false
C08202603039,U1008,2026-03-16T23:02:00,Taxi Go,22073,transport,taxi,credit_card,approved,false
C08202603015,U1008,2026-03-16T23:24:00,Night Delivery,33136,food,delivery,credit_card,approved,false
C07202603025,U1007,2026-03-17T08:21:00,Cafe Lane,6334,food,cafe,credit_card,approved,false
C08202603007,U1008,2026-03-17T08:28:00,Office Cafe,4112,food,cafe,credit_card,approved,false
C03202603031,U1003,2026-03-17T08:40:00,Bus Fare,1708,transport,public_transit,credit_card,approved,false
C06202603015,U1006,2026-03-17T08:53:00,Fuel Max,71753,transport,fuel,credit_card,approved,false
C08202603037,U1008,2026-03-17T09:56:00,Office Cafe,4086,food,cafe,credit_card,approved,false
C07202603027,U1007,2026-03-17T12:23:00,School Lunch,7034,food,fastfood,credit_card,approved,false
C03202603002,U1003,2026-03-17T13:24:00,Book Mart,16827,shopping,book,credit_card,approved,false
C02202603039,U1002,2026-03-17T18:16:00,Market One,17488,food,groceries,credit_card,approved,false
C04202603048,U1004,2026-03-17T19:56:00,Steak House,93491,food,dining,credit_card,approved,false
C202603009,U1001,2026-03-17T21:26:00,Yogiyo,33600,food,delivery,credit_card,approved,false
C05202603040,U1005,2026-03-17T22:40:00,DeliveryX,26449,food,delivery,credit_card,approved,false
C08202603003,U1008,2026-03-17T23:33:00,Taxi Go,12037,transport,taxi,credit_card,approved,false
C04202603044,U1004,2026-03-18T08:16:00,Cafe Lane,6521,food,cafe,credit_card,approved,false
C07202603036,U1007,2026-03-18T08:18:00,Cafe Lane,6334,food,cafe,credit_card,approved,false
C06202603028,U1006,2026-03-18T09:17:00,Office Cafe,3893,food,cafe,credit_card,approved,false
C08202603009,U1008,2026-03-18T10:07:00,Office Cafe,5350,food,cafe,credit_card,approved,false
C02202603010,U1002,2026-03-18T11:44:00,Market One,27618,food,groceries,credit_card,approved,false
C06202603007,U1006,2026-03-18T12:15:00,Subway,8516,food,fastfood,credit_card,approved,false
C03202603011,U1003,2026-03-18T13:40:00,Book Mart,17195,shopping,book,credit_card,approved,false
C06202603025,U1006,2026-03-18T13:53:00,Subway,11100,food,fastfood,credit_card,approved,false
C05202603043,U1005,2026-03-18T16:13:00,Style Shop,108100,shopping,fashion,credit_card,approved,false
C05202603025,U1005,2026-03-18T17:09:00,Photo Lab,43111,leisure,hobby,credit_card,approved,false
C07202603031,U1007,2026-03-18T17:09:00,Book Mart,12905,shopping,book,credit_card,approved,false
C05202603048,U1005,2026-03-18T19:05:00,DeliveryX,25570,food,delivery,credit_card,approved,false
C07202603037,U1007,2026-03-18T19:21:00,Local Market,21988,food,groceries,credit_card,approved,false
C02202603028,U1002,2026-03-18T20:46:00,Streaming Co,17000,subscription,ott,credit_card,approved,true
C04202603005,U1004,2026-03-18T21:26:00,Cinema Box,18778,leisure,movie,credit_card,approved,false
C08202603013,U1008,2026-03-18T23:47:00,Night Delivery,30520,food,delivery,credit_card,approved,false
C08202603052,U1008,2026-03-19T08:03:00,Office Cafe,6388,food,cafe,credit_card,approved,false
C04202603007,U1004,2026-03-19T08:14:00,Fuel Max,68499,transport,fuel,credit_card,approved,false
C02202603032,U1002,2026-03-19T08:38:00,Cafe Nova,9088,food,cafe,credit_card,approved,false
C03202603008,U1003,2026-03-19T09:52:00,Breakfast House,7789,food,fastfood,credit_card,approved,false
C04202603016,U1004,2026-03-19T10:17:00,Kid Academy,180000,education,academy,credit_card,approved,false
C07202603046,U1007,2026-03-19T12:09:00,School Lunch,7513,food,fastfood,credit_card,approved,false
C202603010,U1001,2026-03-19T13:17:00,Kyobo Bookstore,15400,shopping,book,credit_card,approved,false
C06202603031,U1006,2026-03-19T13:27:00,Subway,9141,food,fastfood,credit_card,approved,false
C07202603041,U1007,2026-03-19T18:56:00,Local Market,19580,food,groceries,credit_card,approved,false
C04202603020,U1004,2026-03-19T19:14:00,Steak House,68670,food,dining,credit_card,approved,false
C05202603013,U1005,2026-03-19T19:17:00,DeliveryX,17444,food,delivery,credit_card,approved,false
C02202603022,U1002,2026-03-19T19:24:00,DeliveryX,18368,food,delivery,credit_card,approved,false
C07202603042,U1007,2026-03-19T19:48:00,DeliveryY,15449,food,delivery,credit_card,approved,false
C05202603033,U1005,2026-03-19T20:22:00,Cabin Hotel,133534,travel,hotel,credit_card,approved,false
C05202603032,U1005,2026-03-19T20:28:00,Style Shop,107469,shopping,fashion,credit_card,approved,false
C05202603023,U1005,2026-03-20T14:29:00,Canvas Market,44033,shopping,living,credit_card,approved,false
C04202603022,U1004,2026-03-20T15:39:00,Department Store,139991,shopping,fashion,credit_card,approved,false
C05202603005,U1005,2026-03-20T17:52:00,Photo Lab,35839,leisure,hobby,credit_card,approved,false
C07202603045,U1007,2026-03-20T19:14:00,DeliveryY,21387,food,delivery,credit_card,approved,false
C06202603045,U1006,2026-03-20T19:27:00,Electro Mart,49155,shopping,electronics,credit_card,approved,false
C07202603032,U1007,2026-03-20T19:28:00,DeliveryY,13780,food,delivery,credit_card,approved,false
C04202603010,U1004,2026-03-20T20:10:00,Department Store,141744,shopping,fashion,credit_card,approved,false
C07202603016,U1007,2026-03-20T20:16:00,Online Class,53286,education,course,credit_card,approved,false
C08202603041,U1008,2026-03-21T00:24:00,Convenience Hub,9722,food,convenience_store,credit_card,approved,false
C06202603001,U1006,2026-03-21T08:48:00,Office Cafe,6052,food,cafe,credit_card,approved,false
C08202603040,U1008,2026-03-21T08:51:00,Office Cafe,6471,food,cafe,credit_card,approved,false
C03202603028,U1003,2026-03-21T09:04:00,Breakfast House,7536,food,fastfood,credit_card,approved,false
C07202603002,U1007,2026-03-21T16:18:00,Cafe Lane,6762,food,cafe,credit_card,approved,false
C07202603043,U1007,2026-03-21T17:43:00,Book Mart,18395,shopping,book,credit_card,approved,false
C03202603009,U1003,2026-03-21T19:23:00,Design Store,30118,shopping,fashion,credit_card,approved,false
C06202603013,U1006,2026-03-21T19:46:00,Electro Mart,53803,shopping,electronics,credit_card,approved,false
C04202603004,U1004,2026-03-21T20:18:00,Department Store,99522,shopping,fashion,credit_card,approved,false
C04202603025,U1004,2026-03-21T20:50:00,Steak House,72009,food,dining,credit_card,approved,false
C03202603027,U1003,2026-03-21T20:58:00,DeliveryY,18146,food,delivery,credit_card,approved,false
C07202603023,U1007,2026-03-21T21:05:00,DeliveryY,16898,food,delivery,credit_card,approved,false
C06202603037,U1006,2026-03-21T21:53:00,Coupang,37779,shopping,ecommerce,credit_card,approved,false
C08202603028,U1008,2026-03-21T22:42:00,Taxi Go,25821,transport,taxi,credit_card,approved,false
C202603011,U1001,2026-03-22T07:49:00,GS25 Gangnam,4600,food,convenience_store,credit_card,approved,false
C06202603012,U1006,2026-03-22T09:13:00,Office Cafe,3510,food,cafe,credit_card,approved,false
C06202603032,U1006,2026-03-22T09:56:00,Office Cafe,4259,food,cafe,credit_card,approved,false
C05202603003,U1005,2026-03-22T11:49:00,Brunch Atelier,25489,food,dining,credit_card,approved,false
C02202603002,U1002,2026-03-22T12:19:00,Office Meal,13134,food,fastfood,credit_card,approved,false
C06202603035,U1006,2026-03-22T12:43:00,Coupang,73659,shopping,ecommerce,credit_card,approved,false
C04202603041,U1004,2026-03-22T15:11:00,Cafe Lane,8589,food,cafe,credit_card,approved,false
C03202603042,U1003,2026-03-22T15:24:00,Campus Cafe,5584,food,cafe,credit_card,approved,false
C04202603015,U1004,2026-03-22T15:30:00,Cafe Lane,9616,food,cafe,credit_card,approved,false
C02202603024,U1002,2026-03-22T17:48:00,Home Depot,42081,shopping,home,credit_card,approved,false
C05202603044,U1005,2026-03-22T18:22:00,Canvas Market,15308,shopping,living,credit_card,approved,false
C02202603016,U1002,2026-03-22T18:49:00,Market One,14605,food,groceries,credit_card,approved,false
C04202603045,U1004,2026-03-22T19:06:00,Family Mart,33888,food,groceries,credit_card,approved,false
C04202603009,U1004,2026-03-22T19:12:00,Steak House,125835,food,dining,credit_card,approved,false
C07202603019,U1007,2026-03-22T19:15:00,Local Market,16213,food,groceries,credit_card,approved,false
C06202603044,U1006,2026-03-22T20:33:00,Game Box,35969,leisure,gaming,credit_card,approved,false
C02202603038,U1002,2026-03-22T20:53:00,DeliveryX,26969,food,delivery,credit_card,approved,false
C08202603026,U1008,2026-03-22T23:37:00,Convenience Hub,5588,food,convenience_store,credit_card,approved,false
C06202603021,U1006,2026-03-23T08:37:00,Fuel Max,78645,transport,fuel,credit_card,approved,false
C02202603030,U1002,2026-03-23T09:07:00,Cafe Nova,7617,food,cafe,credit_card,approved,false
C07202603022,U1007,2026-03-23T12:14:00,School Lunch,9455,food,fastfood,credit_card,approved,false
C02202603006,U1002,2026-03-23T12:28:00,Office Meal,9803,food,fastfood,credit_card,approved,false
C03202603036,U1003,2026-03-23T18:05:00,Book Mart,10766,shopping,book,credit_card,approved,false
C03202603015,U1003,2026-03-23T18:10:00,Green Market,12076,food,groceries,credit_card,approved,false
C05202603004,U1005,2026-03-23T19:02:00,Photo Lab,38961,leisure,hobby,credit_card,approved,false
C04202603039,U1004,2026-03-23T19:21:00,Steak House,107436,food,dining,credit_card,approved,false
C04202603019,U1004,2026-03-23T19:44:00,Family Mart,44420,food,groceries,credit_card,approved,false
C02202603990,U1002,2026-03-23T20:18:00,Designer Chair,310000,shopping,home,credit_card,approved,false
C06202603017,U1006,2026-03-23T21:01:00,Electro Mart,138376,shopping,electronics,credit_card,approved,false
C08202603050,U1008,2026-03-23T21:04:00,Night Delivery,20423,food,delivery,credit_card,approved,false
C08202603017,U1008,2026-03-23T21:33:00,Bar 45,45329,leisure,bar,credit_card,approved,false
C06202603990,U1006,2026-03-23T23:18:00,Gaming Laptop,690000,shopping,electronics,credit_card,approved,false
C03202603037,U1003,2026-03-24T09:14:00,Breakfast House,6638,food,fastfood,credit_card,approved,false
C02202603011,U1002,2026-03-24T11:33:00,Market One,16990,food,groceries,credit_card,approved,false
C07202603021,U1007,2026-03-24T13:02:00,School Lunch,7375,food,fastfood,credit_card,approved,false
C03202603005,U1003,2026-03-24T15:41:00,Campus Cafe,5450,food,cafe,credit_card,approved,false
C07202603026,U1007,2026-03-24T18:21:00,Local Market,16455,food,groceries,credit_card,approved,false
C02202603009,U1002,2026-03-24T19:07:00,DeliveryX,25434,food,delivery,credit_card,approved,false
C08202603042,U1008,2026-03-24T20:30:00,Coupang,24822,shopping,ecommerce,credit_card,approved,false
C04202603036,U1004,2026-03-24T20:32:00,Department Store,110193,shopping,fashion,credit_card,approved,false
C04202603023,U1004,2026-03-25T07:49:00,Fuel Max,72962,transport,fuel,credit_card,approved,false
C03202603012,U1003,2026-03-25T08:33:00,Bus Fare,1531,transport,public_transit,credit_card,approved,false
C04202603043,U1004,2026-03-25T10:03:00,Kid Academy,180000,education,academy,credit_card,approved,false
C03202603019,U1003,2026-03-25T10:23:00,Campus Cafe,4246,food,cafe,credit_card,approved,false
C06202603042,U1006,2026-03-25T12:07:00,Coupang,68791,shopping,ecommerce,credit_card,approved,false
C02202603035,U1002,2026-03-25T15:19:00,Cafe Nova,6738,food,cafe,credit_card,approved,false
C05202603006,U1005,2026-03-25T16:26:00,Style Shop,57822,shopping,fashion,credit_card,approved,false
C05202603046,U1005,2026-03-25T19:00:00,DeliveryX,19006,food,delivery,credit_card,approved,false
C03202603043,U1003,2026-03-25T19:09:00,DeliveryY,15895,food,delivery,credit_card,approved,false
C06202603006,U1006,2026-03-25T21:17:00,Coupang,44204,shopping,ecommerce,credit_card,approved,false
C08202603004,U1008,2026-03-25T21:44:00,Night Delivery,32931,food,delivery,credit_card,approved,false
C06202603014,U1006,2026-03-25T22:37:00,DeliveryX,17943,food,delivery,credit_card,approved,false
C08202603023,U1008,2026-03-26T08:18:00,Office Cafe,6568,food,cafe,credit_card,approved,false
C04202603014,U1004,2026-03-26T08:20:00,Cafe Lane,8713,food,cafe,credit_card,approved,false
C02202603027,U1002,2026-03-26T11:36:00,Market One,15626,food,groceries,credit_card,approved,false
C05202603012,U1005,2026-03-26T11:54:00,Brunch Atelier,34541,food,dining,credit_card,approved,false
C02202603020,U1002,2026-03-26T12:17:00,Office Meal,7933,food,fastfood,credit_card,approved,false
C03202603038,U1003,2026-03-26T15:16:00,Campus Cafe,4368,food,cafe,credit_card,approved,false
C02202603031,U1002,2026-03-26T15:49:00,Cafe Nova,8359,food,cafe,credit_card,approved,false
C05202603031,U1005,2026-03-26T16:42:00,Style Shop,107723,shopping,fashion,credit_card,approved,false
C07202603001,U1007,2026-03-26T17:31:00,Book Mart,16276,shopping,book,credit_card,approved,false
C03202603022,U1003,2026-03-26T18:44:00,Bus Fare,1524,transport,public_transit,credit_card,approved,false
C03202603017,U1003,2026-03-26T18:54:00,Bus Fare,1728,transport,public_transit,credit_card,approved,false
C06202603010,U1006,2026-03-27T07:46:00,Fuel Max,66623,transport,fuel,credit_card,approved,false
C08202603054,U1008,2026-03-27T08:18:00,Convenience Hub,4666,food,convenience_store,credit_card,approved,false
C08202603006,U1008,2026-03-27T08:32:00,Office Cafe,4656,food,cafe,credit_card,approved,false
C08202603024,U1008,2026-03-27T08:32:00,Convenience Hub,7800,food,convenience_store,credit_card,approved,false
C04202603013,U1004,2026-03-27T08:35:00,Cafe Lane,6687,food,cafe,credit_card,approved,false
C06202603022,U1006,2026-03-27T08:41:00,Office Cafe,5416,food,cafe,credit_card,approved,false
C06202603005,U1006,2026-03-27T08:44:00,Office Cafe,5976,food,cafe,credit_card,approved,false
C07202603039,U1007,2026-03-27T08:50:00,Cafe Lane,4308,food,cafe,credit_card,approved,false
C03202603026,U1003,2026-03-27T15:50:00,Campus Cafe,3516,food,cafe,credit_card,approved,false
C03202603010,U1003,2026-03-27T18:53:00,Bus Fare,1575,transport,public_transit,credit_card,approved,false
C02202603004,U1002,2026-03-27T20:24:00,Style Shop,18388,shopping,fashion,credit_card,approved,false
C202603012,U1001,2026-03-27T23:58:00,CU,11800,food,convenience_store,credit_card,approved,false
C08202603011,U1008,2026-03-28T00:04:00,Convenience Hub,3340,food,convenience_store,credit_card,approved,false
C08202603021,U1008,2026-03-28T12:59:00,Coupang,74983,shopping,ecommerce,credit_card,approved,false
C07202603011,U1007,2026-03-28T13:03:00,School Lunch,6799,food,fastfood,credit_card,approved,false
C02202603018,U1002,2026-03-28T17:59:00,Home Depot,22585,shopping,home,credit_card,approved,false
C05202603047,U1005,2026-03-28T19:10:00,Photo Lab,17286,leisure,hobby,credit_card,approved,false
C02202603019,U1002,2026-03-28T20:34:00,DeliveryX,24359,food,delivery,credit_card,approved,false
C08202603012,U1008,2026-03-29T08:50:00,Convenience Hub,5674,food,convenience_store,credit_card,approved,false
C05202603010,U1005,2026-03-29T09:32:00,Cafe Nova,6680,food,cafe,credit_card,approved,false
C07202603010,U1007,2026-03-29T18:19:00,Local Market,12481,food,groceries,credit_card,approved,false
C08202603047,U1008,2026-03-29T23:27:00,Night Delivery,35617,food,delivery,credit_card,approved,false
C02202603021,U1002,2026-03-30T09:12:00,Cafe Nova,6487,food,cafe,credit_card,approved,false
C06202603027,U1006,2026-03-30T09:46:00,Office Cafe,5790,food,cafe,credit_card,approved,false
C04202603003,U1004,2026-03-30T15:35:00,Department Store,36172,shopping,fashion,credit_card,approved,false
C03202603025,U1003,2026-03-30T18:07:00,Book Mart,22258,shopping,book,credit_card,approved,false
C03202603001,U1003,2026-03-30T18:13:00,Green Market,22862,food,groceries,credit_card,approved,false
